transaction_id,customer_id,timestamp,transaction_type,amount_idr,payment_method,channel,device_id,location_city,is_fraud_label
TXN0002628,CUST10439,2026-05-14 07:22:00,topup,8886,e-wallet_ovo,Web_Portal,DEV44de950f,Malang,0
TXN0000598,CUST10099,2026-05-14 07:29:00,topup,11155,e-wallet_gopay,USSD,DEVf7ebc69a,Balikpapan,0
TXN0006273,CUST11007,2026-05-14 07:35:00,topup,6744,virtual_account,MyApp,DEV9f999133,Surabaya,0
TXN0002312,CUST10388,2026-05-14 07:43:00,topup,15496,virtual_account,Retail_Outlet,DEV9c595e03,Bandung,0
TXN0004485,CUST10726,2026-05-14 07:48:00,topup,15531,e-wallet_ovo,Partner_Bank,DEV5bbf785b,Makassar,0
TXN0005328,CUST10859,2026-05-14 07:57:00,topup,15200,virtual_account,USSD,DEVa9fe494e,Denpasar,0
TXN0007552,CUST11049,2026-05-14 08:00:00,promo_bundle_redeem,0,promo_credit,MyApp,DEVe8d7ea29,Surabaya,1
TXN0002381,CUST10398,2026-05-14 08:46:00,topup,45560,credit_card,USSD,DEVa1243bea,Makassar,0
TXN0002928,CUST10488,2026-05-14 08:58:00,topup,15332,bank_transfer,USSD,DEVa1001bc8,Malang,0
TXN0006368,CUST11022,2026-05-14 09:16:00,topup,23873,virtual_account,Partner_Bank,DEVc6bdce43,Palembang,0
TXN0004568,CUST10741,2026-05-14 10:00:00,topup,5000,credit_card,Retail_Outlet,DEVf75ef2cf,Bandung,0
TXN0005062,CUST10822,2026-05-14 10:04:00,topup,12613,e-wallet_dana,MyApp,DEV57522610,Jakarta,0
TXN0001039,CUST10170,2026-05-14 10:14:00,topup,5000,bank_transfer,Web_Portal,DEV9099a283,Pekanbaru,0
TXN0004564,CUST10740,2026-05-14 10:21:00,topup,30329,virtual_account,Web_Portal,DEVd47ffd35,Denpasar,0
TXN0000872,CUST10143,2026-05-14 10:26:00,topup,37021,retail_counter,MyApp,DEV0f5f9707,Palembang,0
TXN0004926,CUST10800,2026-05-14 10:26:00,topup,36206,bank_transfer,USSD,DEV5b5073c7,Medan,0
TXN0007262,CUST11174,2026-05-14 10:58:00,topup,9456,bank_transfer,Retail_Outlet,DEVb5e5f62a,Surabaya,0
TXN0007589,CUST10683,2026-05-14 11:00:00,promo_bundle_redeem,0,promo_credit,MyApp,DEVbd95c7f5,Palembang,1
TXN0003194,CUST10527,2026-05-14 11:16:00,topup,10569,bank_transfer,Retail_Outlet,DEV9175fc63,Surabaya,0
TXN0000272,CUST10046,2026-05-14 11:18:00,topup,39166,e-wallet_ovo,MyApp,DEV79c9c839,Medan,0
TXN0004026,CUST10655,2026-05-14 11:23:00,topup,23658,bank_transfer,USSD,DEV5415668e,Semarang,0
TXN0003450,CUST10569,2026-05-14 11:25:00,topup,8384,virtual_account,MyApp,DEV2bb4a408,Pekanbaru,0
TXN0002107,CUST10356,2026-05-14 11:44:00,topup,19438,e-wallet_ovo,Web_Portal,DEVb366ffd1,Yogyakarta,0
TXN0005387,CUST10868,2026-05-14 12:08:00,topup,5000,retail_counter,Partner_Bank,DEV4135b443,Palembang,0
TXN0001080,CUST10176,2026-05-14 12:23:00,topup,5000,credit_card,MyApp,DEV2a9edda7,Malang,0
TXN0002443,CUST10408,2026-05-14 12:35:00,topup,22137,retail_counter,Web_Portal,DEV9174f53b,Balikpapan,0
TXN0003906,CUST10637,2026-05-14 12:38:00,topup,21006,e-wallet_dana,MyApp,DEV69d445f3,Jakarta,0
TXN0001731,CUST10296,2026-05-14 12:46:00,topup,24316,retail_counter,Web_Portal,DEV2dd93719,Jakarta,0
TXN0005319,CUST10858,2026-05-14 12:55:00,topup,17019,bank_transfer,MyApp,DEV1da85583,Pekanbaru,0
TXN0004037,CUST10657,2026-05-14 12:55:00,topup,28155,bank_transfer,MyApp,DEV8bab9c9c,Bandung,0
TXN0006853,CUST11107,2026-05-14 13:01:00,topup,44669,retail_counter,USSD,DEV2a24cab7,Malang,0
TXN0003519,CUST10578,2026-05-14 13:06:00,topup,5000,e-wallet_gopay,Partner_Bank,DEV5aac72b1,Balikpapan,0
TXN0006495,CUST11044,2026-05-14 13:12:00,topup,55726,e-wallet_dana,USSD,DEVaad74fe0,Semarang,0
TXN0001666,CUST10286,2026-05-14 13:21:00,topup,5000,retail_counter,USSD,DEV4dffc9aa,Jakarta,0
TXN0003516,CUST10577,2026-05-14 13:30:00,topup,40630,credit_card,MyApp,DEV18963a6e,Pekanbaru,0
TXN0000955,CUST10156,2026-05-14 13:30:00,topup,5000,retail_counter,Partner_Bank,DEVceef7261,Surabaya,0
TXN0003167,CUST10523,2026-05-14 13:33:00,topup,12858,virtual_account,Retail_Outlet,DEVec95ccf1,Yogyakarta,0
TXN0006688,CUST11077,2026-05-14 13:34:00,topup,25064,bank_transfer,Retail_Outlet,DEVe2293661,Jakarta,0
TXN0002091,CUST10354,2026-05-14 13:36:00,topup,7035,e-wallet_dana,Web_Portal,DEVc0d2201b,Malang,0
TXN0005242,CUST10846,2026-05-14 14:06:00,topup,5000,credit_card,MyApp,DEV648e85eb,Jakarta,0
TXN0004274,CUST10691,2026-05-14 14:22:00,topup,23999,e-wallet_dana,MyApp,DEV3dec163c,Yogyakarta,0
TXN0004297,CUST10695,2026-05-14 14:24:00,topup,13179,e-wallet_dana,Retail_Outlet,DEV3e39bf9b,Pekanbaru,0
TXN0005058,CUST10820,2026-05-14 14:30:00,topup,9826,credit_card,MyApp,DEVf4f48fdc,Jakarta,0
TXN0000480,CUST10079,2026-05-14 14:34:00,topup,51207,credit_card,Retail_Outlet,DEVd89462e8,Pekanbaru,0
TXN0005053,CUST10820,2026-05-14 14:50:00,topup,5000,bank_transfer,Partner_Bank,DEV5a766ac4,Jakarta,0
TXN0005694,CUST10918,2026-05-14 14:56:00,topup,36241,retail_counter,Retail_Outlet,DEVa396fc57,Yogyakarta,0
TXN0002596,CUST10433,2026-05-14 15:22:00,topup,26431,e-wallet_ovo,USSD,DEV5fcf5c22,Semarang,0
TXN0005291,CUST10853,2026-05-14 15:38:00,topup,18776,credit_card,Retail_Outlet,DEV6d3e4848,Balikpapan,0
TXN0003550,CUST10584,2026-05-14 15:47:00,topup,36160,retail_counter,USSD,DEV7bd50aeb,Yogyakarta,0
TXN0004796,CUST10777,2026-05-14 16:37:00,topup,9557,e-wallet_gopay,USSD,DEVc94ee2f0,Surabaya,0
TXN0000071,CUST10010,2026-05-14 17:21:00,topup,19724,e-wallet_gopay,MyApp,DEVe1fdc6d1,Yogyakarta,0
TXN0005540,CUST10891,2026-05-14 17:30:00,topup,28801,retail_counter,Retail_Outlet,DEV0b4476b2,Malang,0
TXN0007098,CUST11149,2026-05-14 17:56:00,topup,20387,retail_counter,MyApp,DEV8abcb652,Medan,0
TXN0003567,CUST10587,2026-05-14 17:58:00,topup,12964,e-wallet_dana,MyApp,DEVa83db2df,Balikpapan,0
TXN0000450,CUST10074,2026-05-14 18:10:00,topup,28913,retail_counter,USSD,DEV88addab1,Yogyakarta,0
TXN0004377,CUST10711,2026-05-14 18:20:00,topup,19885,bank_transfer,USSD,DEV318f7980,Denpasar,0
TXN0004175,CUST10679,2026-05-14 18:38:00,topup,24898,e-wallet_gopay,Retail_Outlet,DEV5e8a35cb,Yogyakarta,0
TXN0007092,CUST11147,2026-05-14 18:51:00,topup,20869,e-wallet_ovo,MyApp,DEV6bb17a8b,Malang,0
TXN0005066,CUST10823,2026-05-14 19:16:00,topup,36127,credit_card,MyApp,DEV3f010e25,Balikpapan,0
TXN0004896,CUST10795,2026-05-14 19:23:00,topup,23694,credit_card,MyApp,DEV567a25f8,Malang,0
TXN0003286,CUST10543,2026-05-14 19:34:00,topup,30761,credit_card,Retail_Outlet,DEV067965ab,Pekanbaru,0
TXN0006245,CUST11004,2026-05-14 19:41:00,topup,21016,e-wallet_ovo,Retail_Outlet,DEV83eab8b5,Palembang,0
TXN0004819,CUST10781,2026-05-14 19:42:00,topup,5000,virtual_account,Web_Portal,DEV3a769378,Palembang,0
TXN0001635,CUST10281,2026-05-14 19:53:00,topup,5000,e-wallet_dana,Partner_Bank,DEV5f8a2e3c,Yogyakarta,0
TXN0001428,CUST10243,2026-05-14 19:54:00,topup,7106,retail_counter,MyApp,DEV565c1e3f,Denpasar,0
TXN0007364,CUST11189,2026-05-14 20:24:00,topup,25071,credit_card,Retail_Outlet,DEV662b7ae4,Palembang,0
TXN0003514,CUST10577,2026-05-14 20:34:00,topup,23519,bank_transfer,Retail_Outlet,DEV760e36aa,Pekanbaru,0
TXN0002768,CUST10462,2026-05-14 20:55:00,topup,15721,retail_counter,USSD,DEV1ddb4f15,Yogyakarta,0
TXN0006522,CUST11048,2026-05-14 21:09:00,topup,5000,bank_transfer,Partner_Bank,DEVec8a7209,Jakarta,0
TXN0006028,CUST10969,2026-05-14 21:54:00,topup,5000,retail_counter,USSD,DEV170e0447,Semarang,0
TXN0003677,CUST10604,2026-05-14 21:57:00,topup,5000,e-wallet_gopay,MyApp,DEV4d7efc8e,Balikpapan,0
TXN0003566,CUST10586,2026-05-14 22:10:00,topup,50084,retail_counter,MyApp,DEV08b9b2e9,Yogyakarta,0
TXN0004082,CUST10664,2026-05-14 22:25:00,topup,6450,e-wallet_ovo,Retail_Outlet,DEVf31d40e2,Pekanbaru,0
TXN0000224,CUST10038,2026-05-14 22:34:00,topup,16399,e-wallet_gopay,Retail_Outlet,DEVc7cfeca8,Yogyakarta,0
TXN0000452,CUST10075,2026-05-14 22:38:00,topup,23710,virtual_account,Retail_Outlet,DEV1b41a61e,Surabaya,0
TXN0006275,CUST11008,2026-05-14 22:46:00,topup,11137,virtual_account,Web_Portal,DEVf3fd80f2,Surabaya,0
TXN0002226,CUST10374,2026-05-14 22:50:00,topup,32894,virtual_account,Web_Portal,DEVf61b2bfd,Palembang,0
TXN0004648,CUST10756,2026-05-14 22:51:00,topup,9305,credit_card,Retail_Outlet,DEV2e44d349,Bandung,0
TXN0007252,CUST11173,2026-05-14 22:59:00,topup,53597,bank_transfer,USSD,DEV36b86a13,Balikpapan,0
TXN0004381,CUST10711,2026-05-15 06:54:00,topup,17820,virtual_account,MyApp,DEVed7403c6,Denpasar,0
TXN0001776,CUST10305,2026-05-15 07:19:00,topup,26827,virtual_account,Partner_Bank,DEVf82c6ad8,Palembang,0
TXN0004542,CUST10735,2026-05-15 07:31:00,topup,27758,e-wallet_dana,USSD,DEV252d3404,Bandung,0
TXN0001243,CUST10206,2026-05-15 08:09:00,topup,5000,virtual_account,Partner_Bank,DEVab6b3f08,Malang,0
TXN0002052,CUST10346,2026-05-15 08:17:00,topup,5000,e-wallet_dana,Web_Portal,DEVa70a409d,Balikpapan,0
TXN0003574,CUST10587,2026-05-15 08:33:00,topup,23840,retail_counter,USSD,DEV8356ed61,Balikpapan,0
TXN0002913,CUST10486,2026-05-15 08:42:00,topup,23045,e-wallet_dana,USSD,DEVcaef3c9e,Bandung,0
TXN0002055,CUST10347,2026-05-15 08:46:00,topup,5000,credit_card,MyApp,DEVb0d18df1,Yogyakarta,0
TXN0000703,CUST10118,2026-05-15 09:04:00,topup,8214,bank_transfer,MyApp,DEV80cfb1db,Palembang,0
TXN0001442,CUST10245,2026-05-15 09:15:00,topup,36867,credit_card,Web_Portal,DEVed174fdd,Bandung,0
TXN0002878,CUST10479,2026-05-15 09:22:00,topup,51067,e-wallet_gopay,USSD,DEVdb992f51,Denpasar,0
TXN0007334,CUST11185,2026-05-15 09:40:00,topup,17312,e-wallet_ovo,Retail_Outlet,DEV75ffb57f,Medan,0
TXN0006754,CUST11089,2026-05-15 09:40:00,topup,5000,credit_card,Retail_Outlet,DEVc79e46ae,Semarang,0
TXN0007075,CUST11145,2026-05-15 09:45:00,topup,15204,credit_card,Partner_Bank,DEV985d94c0,Balikpapan,0
TXN0001647,CUST10283,2026-05-15 09:52:00,topup,16458,e-wallet_gopay,MyApp,DEVd85195ac,Semarang,0
TXN0007619,CUST10883,2026-05-15 10:00:00,promo_bundle_redeem,0,promo_credit,MyApp,DEV13d69792,Palembang,1
TXN0007426,CUST11199,2026-05-15 10:17:00,topup,26535,credit_card,MyApp,DEVb58d4c97,Makassar,0
TXN0004069,CUST10662,2026-05-15 10:24:00,topup,51471,credit_card,Partner_Bank,DEV4ecad266,Balikpapan,0
TXN0000863,CUST10142,2026-05-15 10:38:00,topup,13844,e-wallet_dana,Retail_Outlet,DEV6f2537ce,Semarang,0
TXN0004109,CUST10668,2026-05-15 10:39:00,topup,7204,virtual_account,USSD,DEVef4c113d,Denpasar,0
TXN0005004,CUST10812,2026-05-15 10:49:00,topup,26282,e-wallet_gopay,MyApp,DEV7148c007,Denpasar,0
TXN0000301,CUST10049,2026-05-15 10:56:00,topup,25398,e-wallet_gopay,MyApp,DEV6f07b60f,Palembang,0
TXN0004530,CUST10733,2026-05-15 11:05:00,topup,50280,e-wallet_gopay,USSD,DEVd4c2459b,Malang,0
TXN0000544,CUST10090,2026-05-15 11:13:00,topup,39585,virtual_account,Partner_Bank,DEVb9d707a9,Surabaya,0
TXN0005335,CUST10860,2026-05-15 11:15:00,topup,5000,retail_counter,Retail_Outlet,DEV129543a4,Pekanbaru,0
TXN0005869,CUST10941,2026-05-15 11:31:00,topup,14640,credit_card,MyApp,DEVc2cb0bc7,Surabaya,0
TXN0001156,CUST10190,2026-05-15 12:18:00,topup,43126,credit_card,Web_Portal,DEVf5c9f459,Balikpapan,0
TXN0003069,CUST10509,2026-05-15 12:39:00,topup,20733,retail_counter,Partner_Bank,DEVf90c9f84,Surabaya,0
TXN0003782,CUST10619,2026-05-15 12:46:00,topup,5000,bank_transfer,MyApp,DEVecfbc936,Jakarta,0
TXN0003755,CUST10616,2026-05-15 13:04:00,topup,19932,credit_card,Partner_Bank,DEV266a8b90,Palembang,0
TXN0001745,CUST10299,2026-05-15 14:10:00,topup,51753,bank_transfer,MyApp,DEVe27bb6c4,Denpasar,0
TXN0007089,CUST11147,2026-05-15 14:51:00,topup,24546,e-wallet_dana,Web_Portal,DEV5c253a40,Malang,0
TXN0005041,CUST10818,2026-05-15 14:53:00,topup,33298,retail_counter,USSD,DEV263e0670,Medan,0
TXN0005974,CUST10960,2026-05-15 15:08:00,topup,17105,credit_card,Partner_Bank,DEVffad7df2,Semarang,0
TXN0003672,CUST10603,2026-05-15 15:38:00,topup,26471,retail_counter,USSD,DEVa8575900,Jakarta,0
TXN0005111,CUST10829,2026-05-15 15:56:00,topup,52548,e-wallet_gopay,Web_Portal,DEV2449ea0f,Pekanbaru,0
TXN0000004,CUST10000,2026-05-15 16:18:00,topup,21412,e-wallet_dana,MyApp,DEV0bc1f9e5,Malang,0
TXN0002973,CUST10494,2026-05-15 16:24:00,topup,48121,virtual_account,MyApp,DEV30b05a0b,Pekanbaru,0
TXN0003372,CUST10557,2026-05-15 16:36:00,topup,9502,e-wallet_dana,MyApp,DEV4c66d04f,Denpasar,0
TXN0003293,CUST10544,2026-05-15 16:38:00,topup,26652,credit_card,USSD,DEV0d3f69ed,Balikpapan,0
TXN0004440,CUST10719,2026-05-15 16:50:00,topup,35183,credit_card,Retail_Outlet,DEV89ef698a,Semarang,0
TXN0002895,CUST10483,2026-05-15 17:20:00,topup,13411,virtual_account,USSD,DEV5fd2bec3,Denpasar,0
TXN0001541,CUST10265,2026-05-15 17:37:00,topup,26548,retail_counter,Retail_Outlet,DEVb177116d,Malang,0
TXN0001053,CUST10172,2026-05-15 17:45:00,topup,5000,e-wallet_ovo,Partner_Bank,DEV14588063,Palembang,0
TXN0005852,CUST10939,2026-05-15 17:47:00,topup,20166,bank_transfer,MyApp,DEV555b9d60,Semarang,0
TXN0004656,CUST10757,2026-05-15 17:47:00,topup,5000,virtual_account,Partner_Bank,DEVa282bbab,Yogyakarta,0
TXN0004426,CUST10718,2026-05-15 17:49:00,topup,39034,e-wallet_gopay,MyApp,DEVbd32ebda,Denpasar,0
TXN0003679,CUST10604,2026-05-15 17:52:00,topup,31915,bank_transfer,USSD,DEV3e84455f,Balikpapan,0
TXN0006024,CUST10968,2026-05-15 18:12:00,topup,22482,credit_card,USSD,DEV31bf8a3c,Palembang,0
TXN0002467,CUST10411,2026-05-15 18:13:00,topup,5000,virtual_account,USSD,DEV757e2b43,Balikpapan,0
TXN0002703,CUST10450,2026-05-15 18:24:00,topup,12381,retail_counter,Retail_Outlet,DEVf75c0751,Denpasar,0
TXN0004922,CUST10800,2026-05-15 18:54:00,topup,19719,e-wallet_gopay,USSD,DEV18d939eb,Medan,0
TXN0006440,CUST11035,2026-05-15 19:19:00,topup,36866,bank_transfer,USSD,DEV1719944c,Malang,0
TXN0006515,CUST11047,2026-05-15 19:31:00,topup,19902,e-wallet_gopay,MyApp,DEVe9622f9d,Makassar,0
TXN0001126,CUST10185,2026-05-15 19:44:00,topup,15102,e-wallet_gopay,Retail_Outlet,DEVc4bd338e,Balikpapan,0
TXN0001886,CUST10322,2026-05-15 19:49:00,topup,13345,e-wallet_dana,USSD,DEV430438b5,Makassar,0
TXN0000425,CUST10070,2026-05-15 20:40:00,topup,25787,retail_counter,Partner_Bank,DEV8da03d88,Surabaya,0
TXN0001311,CUST10219,2026-05-15 21:11:00,topup,5000,credit_card,MyApp,DEV94010dfe,Makassar,0
TXN0000507,CUST10083,2026-05-15 21:29:00,topup,23267,e-wallet_dana,Retail_Outlet,DEV5200044b,Bandung,0
TXN0002749,CUST10458,2026-05-15 21:54:00,topup,30637,virtual_account,Web_Portal,DEV32167340,Makassar,0
TXN0002112,CUST10357,2026-05-15 21:59:00,topup,16862,e-wallet_dana,Retail_Outlet,DEVa4d546e1,Semarang,0
TXN0000605,CUST10100,2026-05-15 22:43:00,topup,25079,e-wallet_dana,Web_Portal,DEV67e54646,Balikpapan,0
TXN0007462,CUST10314,2026-05-16 01:01:51,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007511,CUST10480,2026-05-16 01:03:06,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007521,CUST11043,2026-05-16 01:06:17,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Semarang,1
TXN0007504,CUST11146,2026-05-16 01:07:57,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007529,CUST10306,2026-05-16 01:08:29,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Jakarta,1
TXN0007545,CUST10220,2026-05-16 01:08:51,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Yogyakarta,1
TXN0007460,CUST10314,2026-05-16 01:10:49,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007525,CUST11006,2026-05-16 01:13:23,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Bandung,1
TXN0007505,CUST10228,2026-05-16 01:13:59,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Malang,1
TXN0007495,CUST10321,2026-05-16 01:14:47,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007447,CUST10190,2026-05-16 01:15:26,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007532,CUST10306,2026-05-16 01:15:32,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Jakarta,1
TXN0007454,CUST10283,2026-05-16 01:15:38,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Semarang,1
TXN0007435,CUST10683,2026-05-16 01:16:08,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Palembang,1
TXN0007498,CUST10321,2026-05-16 01:22:50,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007547,CUST10220,2026-05-16 01:22:53,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Yogyakarta,1
TXN0007450,CUST11083,2026-05-16 01:23:30,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Surabaya,1
TXN0007476,CUST10239,2026-05-16 01:24:13,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Denpasar,1
TXN0007514,CUST10480,2026-05-16 01:27:09,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007515,CUST10480,2026-05-16 01:28:10,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007469,CUST10664,2026-05-16 01:29:03,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007482,CUST10335,2026-05-16 01:32:24,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007534,CUST11092,2026-05-16 01:33:35,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007464,CUST10314,2026-05-16 01:33:53,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007472,CUST10664,2026-05-16 01:34:06,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007484,CUST10335,2026-05-16 01:34:26,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007537,CUST10568,2026-05-16 01:35:41,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Semarang,1
TXN0007526,CUST11006,2026-05-16 01:37:24,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Bandung,1
TXN0007543,CUST10220,2026-05-16 01:37:49,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Yogyakarta,1
TXN0007438,CUST10683,2026-05-16 01:38:11,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Palembang,1
TXN0007528,CUST10306,2026-05-16 01:40:28,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Jakarta,1
TXN0007453,CUST10283,2026-05-16 02:00:37,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Semarang,1
TXN0007492,CUST10838,2026-05-16 02:01:40,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Jakarta,1
TXN0007509,CUST10228,2026-05-16 02:06:03,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Malang,1
TXN0007458,CUST10817,2026-05-16 02:06:44,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007533,CUST11092,2026-05-16 02:08:34,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007518,CUST11043,2026-05-16 02:09:14,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Semarang,1
TXN0007486,CUST10189,2026-05-16 02:10:31,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007491,CUST10838,2026-05-16 02:10:39,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Jakarta,1
TXN0007433,CUST10636,2026-05-16 02:11:03,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Bandung,1
TXN0007461,CUST10314,2026-05-16 02:12:50,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007456,CUST10817,2026-05-16 02:14:42,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007445,CUST10190,2026-05-16 02:16:24,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007446,CUST10190,2026-05-16 02:16:25,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007485,CUST10335,2026-05-16 02:16:27,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007536,CUST11092,2026-05-16 02:17:37,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007513,CUST10480,2026-05-16 02:20:08,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007455,CUST10283,2026-05-16 02:20:39,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Semarang,1
TXN0007510,CUST10228,2026-05-16 02:22:04,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Malang,1
TXN0007451,CUST10283,2026-05-16 02:23:35,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Semarang,1
TXN0007501,CUST11146,2026-05-16 02:25:54,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007474,CUST10239,2026-05-16 02:27:11,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Denpasar,1
TXN0007520,CUST11043,2026-05-16 02:28:16,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Semarang,1
TXN0007497,CUST10321,2026-05-16 02:28:49,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007466,CUST10537,2026-05-16 02:30:56,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Malang,1
TXN0007465,CUST10314,2026-05-16 02:33:54,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007499,CUST11146,2026-05-16 02:34:52,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007473,CUST10239,2026-05-16 02:35:10,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Denpasar,1
TXN0007500,CUST11146,2026-05-16 02:40:53,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007502,CUST11146,2026-05-16 03:01:55,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Makassar,1
TXN0007442,CUST10190,2026-05-16 03:03:21,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007535,CUST11092,2026-05-16 03:03:36,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Balikpapan,1
TXN0007540,CUST10568,2026-05-16 03:03:44,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Semarang,1
TXN0007430,CUST10636,2026-05-16 03:05:00,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Bandung,1
TXN0007477,CUST10239,2026-05-16 03:06:14,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Denpasar,1
TXN0007470,CUST10664,2026-05-16 03:11:04,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Pekanbaru,1
TXN0007437,CUST10683,2026-05-16 03:11:10,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Palembang,1
TXN0007490,CUST10838,2026-05-16 03:11:38,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Jakarta,1
TXN0007467,CUST10537,2026-05-16 03:11:57,topup,300000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Malang,1
TXN0007507,CUST10228,2026-05-16 03:13:01,topup,200000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Malang,1
TXN0007440,CUST11033,2026-05-16 03:13:15,topup,250000,e-wallet_gopay,Web_Portal,DEV_SHARED_9F21A,Bandung,1
